place_id,display_name,place_name,name_source,activity_category,classification_confidence,lga_name,longitude,latitude,feature_type,feature_subtype,decision,source_dataset,source_record_id
vicmap_foi_78197,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.173502263,-37.871085877,reserve,park,include,vicmap_foi,78197
vicmap_foi_78373,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.17156467,-37.894591661,reserve,park,include,vicmap_foi,78373
vicmap_foi_78474,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.200323929,-37.911109584,reserve,park,include,vicmap_foi,78474
vicmap_foi_78499,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.177332716,-37.916473555,reserve,park,include,vicmap_foi,78499
vicmap_foi_78502,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.195543595,-37.916964994,reserve,park,include,vicmap_foi,78502
vicmap_foi_78565,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.184515063,-37.931750994,reserve,park,include,vicmap_foi,78565
vicmap_foi_78568,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.161557772,-37.932963641,reserve,park,include,vicmap_foi,78568
vicmap_foi_80819,Warrawee Park,Warrawee Park,vicmap_name_label,park_and_garden,high,MONASH,145.088930457,-37.89604489,reserve,park,include,vicmap_foi,80819
vicmap_foi_634870,Adrian Street Reserve,Adrian Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.103098052,-37.886408444,reserve,park,include,vicmap_foi,634870
vicmap_foi_634905,Argyle Reserve,Argyle Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.075501807,-37.906036741,reserve,park,include,vicmap_foi,634905
vicmap_foi_634997,Brynor Crescent Reserve,Brynor Crescent Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.180656766,-37.879222952,reserve,park,include,vicmap_foi,634997
vicmap_foi_635024,Canova Drive Reserve,Canova Drive Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.163974527,-37.862615939,reserve,park,include,vicmap_foi,635024
vicmap_foi_635044,Charlton Street Reserve,Charlton Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.127311504,-37.883195148,reserve,park,include,vicmap_foi,635044
vicmap_foi_635051,Cheel Street Reserve,Cheel Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.102885264,-37.896906816,reserve,park,include,vicmap_foi,635051
vicmap_foi_635193,Evelyn Street Reserve,Evelyn Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.131007389,-37.919893112,reserve,park,include,vicmap_foi,635193
vicmap_foi_635227,Fregon Reserve,Fregon Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.126834296,-37.917710326,reserve,park,include,vicmap_foi,635227
vicmap_foi_635267,Golf Links Avenue Reserve,Golf Links Avenue Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.091713403,-37.903897306,reserve,park,include,vicmap_foi,635267
vicmap_foi_635275,Grantham Terrace Reserve,Grantham Terrace Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.19917488,-37.925723341,reserve,park,include,vicmap_foi,635275
vicmap_foi_635375,Jordan Grove Reseve,Jordan Grove Reseve,vicmap_name_label,park_and_garden,high,MONASH,145.167397084,-37.885798241,reserve,park,include,vicmap_foi,635375
vicmap_foi_635409,Kingsley Grove Reserve,Kingsley Grove Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.125689478,-37.89759746,reserve,park,include,vicmap_foi,635409
vicmap_foi_635584,Murumba Drive Reserve,Murumba Drive Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.091909492,-37.924338086,reserve,park,include,vicmap_foi,635584
vicmap_foi_635662,Paxton Drive Reserve,Paxton Drive Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.182218924,-37.890077914,reserve,park,include,vicmap_foi,635662
vicmap_foi_635723,Rata Street Reserve,Rata Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.190091268,-37.920404716,reserve,park,include,vicmap_foi,635723
vicmap_foi_635812,St Clair Crescent Reserve,St Clair Crescent Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.147488128,-37.874153676,reserve,park,include,vicmap_foi,635812
vicmap_foi_635832,Strelden Avenue Reserve,Strelden Avenue Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.119625895,-37.905047885,reserve,park,include,vicmap_foi,635832
vicmap_foi_635968,Wilson Street Reserve,Wilson Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.093362085,-37.907867352,reserve,park,include,vicmap_foi,635968
vicmap_foi_646089,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.142893233,-37.859401692,reserve,park,include,vicmap_foi,646089
vicmap_foi_646106,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.104983079,-37.884014982,reserve,park,include,vicmap_foi,646106
vicmap_foi_646108,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.149181981,-37.895246142,reserve,park,include,vicmap_foi,646108
vicmap_foi_648090,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.187753276,-37.923311561,reserve,park,include,vicmap_foi,648090
vicmap_foi_648111,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.192533334,-37.926827941,reserve,park,include,vicmap_foi,648111
vicmap_foi_650565,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.117901216,-37.89917198,reserve,park,include,vicmap_foi,650565
vicmap_foi_70020,Caloola Reserve,Caloola Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.09256546,-37.890709763,reserve,park,include,vicmap_foi,70020
vicmap_foi_78267,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.149056959,-37.879074396,reserve,park,include,vicmap_foi,78267
vicmap_foi_635130,Dennis Street Reserve,Dennis Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.137004524,-37.918240893,reserve,park,include,vicmap_foi,635130
vicmap_foi_634869,Adelaide Avenue Reserve,Adelaide Avenue Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.117350029,-37.877886279,reserve,park,include,vicmap_foi,634869
vicmap_foi_634908,Arnott Street Reserve,Arnott Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.134998253,-37.917913203,reserve,park,include,vicmap_foi,634908
vicmap_foi_634915,Ashley Close Reserve,Ashley Close Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.177712383,-37.899684599,reserve,park,include,vicmap_foi,634915
vicmap_foi_634937,Baynton Court Reserve,Baynton Court Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.115817753,-37.903934578,reserve,park,include,vicmap_foi,634937
vicmap_foi_634957,Berrydale Court Reserve,Berrydale Court Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.14937436,-37.908513623,reserve,park,include,vicmap_foi,634957
vicmap_foi_634980,Brandon Park Drive Reserve,Brandon Park Drive Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.173138656,-37.918393687,reserve,park,include,vicmap_foi,634980
vicmap_foi_634981,Brandon Park Linear Reserve,Brandon Park Linear Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.16616131,-37.912187501,reserve,park,include,vicmap_foi,634981
vicmap_foi_635001,Burlington Street Reserve,Burlington Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.093398555,-37.901829822,reserve,park,include,vicmap_foi,635001
vicmap_foi_635036,Catesby Close Reserve,Catesby Close Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.210060404,-37.936467162,reserve,park,include,vicmap_foi,635036
vicmap_foi_635041,Charles Street Reserve,Charles Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.134242438,-37.874804214,reserve,park,include,vicmap_foi,635041
vicmap_foi_635099,Crabapple Close Reserve,Crabapple Close Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.166687709,-37.862155733,reserve,park,include,vicmap_foi,635099
vicmap_foi_635107,Cuthbert Court Reserve,Cuthbert Court Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.183021132,-37.896833554,reserve,park,include,vicmap_foi,635107
vicmap_foi_635244,Gilda Court Reserve,Gilda Court Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.156229284,-37.914815993,reserve,park,include,vicmap_foi,635244
vicmap_foi_635257,Glen Waverley Linear Reserve,Glen Waverley Linear Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.148439381,-37.875104154,reserve,park,include,vicmap_foi,635257
vicmap_foi_635286,Gumtree Close Reserve,Gumtree Close Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.185512792,-37.907137371,reserve,park,include,vicmap_foi,635286
vicmap_foi_635305,Haverbrack Drive Reserve,Haverbrack Drive Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.204250213,-37.92930741,reserve,park,include,vicmap_foi,635305
vicmap_foi_635422,Kwinana Street Reserve,Kwinana Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.156045981,-37.870977399,reserve,park,include,vicmap_foi,635422
vicmap_foi_635437,Lauriston Court Reserve,Lauriston Court Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.158469158,-37.927145855,reserve,park,include,vicmap_foi,635437
vicmap_foi_635455,Lindwall Street Reserve,Lindwall Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.167846851,-37.872052562,reserve,park,include,vicmap_foi,635455
vicmap_foi_635509,Mcleod Place Reserve,Mcleod Place Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.120891874,-37.873022331,reserve,park,include,vicmap_foi,635509
vicmap_foi_635521,Melbourne Water Retarding Basin,Melbourne Water Retarding Basin,vicmap_name_label,park_and_garden,high,MONASH,145.147774848,-37.922003853,reserve,park,include,vicmap_foi,635521
vicmap_foi_635614,Nonna Street Reserve,Nonna Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.116575976,-37.900549653,reserve,park,include,vicmap_foi,635614
vicmap_foi_635669,Pennington Street Reserve,Pennington Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.185952701,-37.889356158,reserve,park,include,vicmap_foi,635669
vicmap_foi_635700,Princess Street Reserve,Princess Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.093170651,-37.904516848,reserve,park,include,vicmap_foi,635700
vicmap_foi_635719,Railway Parade South Reserve,Railway Parade South Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.100761745,-37.873857984,reserve,park,include,vicmap_foi,635719
vicmap_foi_635743,Robinson Street Reserve,Robinson Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.109508419,-37.919750748,reserve,park,include,vicmap_foi,635743
vicmap_foi_635751,Rostella Court Reserve,Rostella Court Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.17710901,-37.901071961,reserve,park,include,vicmap_foi,635751
vicmap_foi_635797,Sherwood Park,Sherwood Park,vicmap_name_label,park_and_garden,high,MONASH,145.126478522,-37.87917106,reserve,park,include,vicmap_foi,635797
vicmap_foi_635830,Strathconnan Place Reserve,Strathconnan Place Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.189524859,-37.902804679,reserve,park,include,vicmap_foi,635830
vicmap_foi_635840,Sugargum Drive Reserve,Sugargum Drive Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.197171432,-37.925278283,reserve,park,include,vicmap_foi,635840
vicmap_foi_635870,The Deviation Reserve,The Deviation Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.187058025,-37.907956609,reserve,park,include,vicmap_foi,635870
vicmap_foi_635878,The Ridge Reserve,The Ridge Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.165726767,-37.871415726,reserve,park,include,vicmap_foi,635878
vicmap_foi_635890,Toirram Road Reseve,Toirram Road Reseve,vicmap_name_label,park_and_garden,high,MONASH,145.12269684,-37.882411814,reserve,park,include,vicmap_foi,635890
vicmap_foi_635908,Troy Street Reserve,Troy Street Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.175518192,-37.864710782,reserve,park,include,vicmap_foi,635908
vicmap_foi_635957,Whalley Drive Reserve,Whalley Drive Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.189845609,-37.919476556,reserve,park,include,vicmap_foi,635957
vicmap_foi_643410,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.119808567,-37.863496353,reserve,park,include,vicmap_foi,643410
vicmap_foi_643414,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.101903689,-37.865411045,reserve,park,include,vicmap_foi,643414
vicmap_foi_643420,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.135081829,-37.866631207,reserve,park,include,vicmap_foi,643420
vicmap_foi_643421,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.136646817,-37.866360999,reserve,park,include,vicmap_foi,643421
vicmap_foi_643422,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.137784368,-37.866487305,reserve,park,include,vicmap_foi,643422
vicmap_foi_643423,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.168454708,-37.867243189,reserve,park,include,vicmap_foi,643423
vicmap_foi_643424,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.176580071,-37.867778058,reserve,park,include,vicmap_foi,643424
vicmap_foi_643425,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.157693147,-37.872474244,reserve,park,include,vicmap_foi,643425
vicmap_foi_643433,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.166246772,-37.873746332,reserve,park,include,vicmap_foi,643433
vicmap_foi_643436,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.14042857,-37.875603479,reserve,park,include,vicmap_foi,643436
vicmap_foi_643450,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.181163388,-37.877479305,reserve,park,include,vicmap_foi,643450
vicmap_foi_643457,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.148290984,-37.883513663,reserve,park,include,vicmap_foi,643457
vicmap_foi_643460,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.163156958,-37.884507948,reserve,park,include,vicmap_foi,643460
vicmap_foi_643462,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.162673028,-37.884879132,reserve,park,include,vicmap_foi,643462
vicmap_foi_643464,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.178345683,-37.884931574,reserve,park,include,vicmap_foi,643464
vicmap_foi_643474,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.099048769,-37.888973489,reserve,park,include,vicmap_foi,643474
vicmap_foi_643475,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.187707925,-37.890022525,reserve,park,include,vicmap_foi,643475
vicmap_foi_643490,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.153667596,-37.892958817,reserve,park,include,vicmap_foi,643490
vicmap_foi_643494,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.15372059,-37.894086927,reserve,park,include,vicmap_foi,643494
vicmap_foi_643495,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.15422805,-37.894154032,reserve,park,include,vicmap_foi,643495
vicmap_foi_643497,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.183127409,-37.894423775,reserve,park,include,vicmap_foi,643497
vicmap_foi_643498,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.147173418,-37.894817571,reserve,park,include,vicmap_foi,643498
vicmap_foi_643510,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.184540378,-37.89856486,reserve,park,include,vicmap_foi,643510
vicmap_foi_643531,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.150379839,-37.901382628,reserve,park,include,vicmap_foi,643531
vicmap_foi_643532,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.100395283,-37.901603123,reserve,park,include,vicmap_foi,643532
vicmap_foi_643535,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.114514446,-37.901404466,reserve,park,include,vicmap_foi,643535
vicmap_foi_643538,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.117402606,-37.901637058,reserve,park,include,vicmap_foi,643538
vicmap_foi_643539,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.145065733,-37.902196982,reserve,park,include,vicmap_foi,643539
vicmap_foi_643543,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.116789259,-37.902331969,reserve,park,include,vicmap_foi,643543
vicmap_foi_643550,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.099440298,-37.903158169,reserve,park,include,vicmap_foi,643550
vicmap_foi_643561,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.160722794,-37.906030389,reserve,park,include,vicmap_foi,643561
vicmap_foi_643564,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.16048612,-37.907308717,reserve,park,include,vicmap_foi,643564
vicmap_foi_643574,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.104467693,-37.909028455,reserve,park,include,vicmap_foi,643574
vicmap_foi_643583,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.118153888,-37.911906523,reserve,park,include,vicmap_foi,643583
vicmap_foi_643595,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.11726461,-37.9138762,reserve,park,include,vicmap_foi,643595
vicmap_foi_643596,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.197051603,-37.913828593,reserve,park,include,vicmap_foi,643596
vicmap_foi_643600,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.117098783,-37.914725979,reserve,park,include,vicmap_foi,643600
vicmap_foi_643608,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.116932722,-37.915576529,reserve,park,include,vicmap_foi,643608
vicmap_foi_643613,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.116925878,-37.916496336,reserve,park,include,vicmap_foi,643613
vicmap_foi_643621,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.116668862,-37.91757414,reserve,park,include,vicmap_foi,643621
vicmap_foi_643628,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.108905265,-37.919072559,reserve,park,include,vicmap_foi,643628
vicmap_foi_643629,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.11610138,-37.919450092,reserve,park,include,vicmap_foi,643629
vicmap_foi_643630,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.193860826,-37.919290046,reserve,park,include,vicmap_foi,643630
vicmap_foi_643631,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.163960408,-37.919545623,reserve,park,include,vicmap_foi,643631
vicmap_foi_643633,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.165015828,-37.919813467,reserve,park,include,vicmap_foi,643633
vicmap_foi_643636,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.186550033,-37.921648753,reserve,park,include,vicmap_foi,643636
vicmap_foi_643659,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.148002222,-37.926241666,reserve,park,include,vicmap_foi,643659
vicmap_foi_643672,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.200634286,-37.927189819,reserve,park,include,vicmap_foi,643672
vicmap_foi_643678,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.200709335,-37.927952921,reserve,park,include,vicmap_foi,643678
vicmap_foi_643682,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.199993087,-37.928737409,reserve,park,include,vicmap_foi,643682
vicmap_foi_643687,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.196360829,-37.931178034,reserve,park,include,vicmap_foi,643687
vicmap_foi_646088,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.110335186,-37.858759637,reserve,park,include,vicmap_foi,646088
vicmap_foi_646090,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.1119182,-37.859100856,reserve,park,include,vicmap_foi,646090
vicmap_foi_646091,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.144502157,-37.859141015,reserve,park,include,vicmap_foi,646091
vicmap_foi_646092,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.109581893,-37.859597927,reserve,park,include,vicmap_foi,646092
vicmap_foi_646093,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.110890813,-37.859804316,reserve,park,include,vicmap_foi,646093
vicmap_foi_646094,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.11172612,-37.859871539,reserve,park,include,vicmap_foi,646094
vicmap_foi_646096,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.142848626,-37.860531054,reserve,park,include,vicmap_foi,646096
vicmap_foi_646097,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.143734924,-37.860461024,reserve,park,include,vicmap_foi,646097
vicmap_foi_646098,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.112668896,-37.860578547,reserve,park,include,vicmap_foi,646098
vicmap_foi_646100,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.14608831,-37.870984104,reserve,park,include,vicmap_foi,646100
vicmap_foi_646101,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.103641195,-37.8800715,reserve,park,include,vicmap_foi,646101
vicmap_foi_646102,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.104020584,-37.880170393,reserve,park,include,vicmap_foi,646102
vicmap_foi_646104,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.102347951,-37.881044151,reserve,park,include,vicmap_foi,646104
vicmap_foi_646105,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.106650468,-37.882409415,reserve,park,include,vicmap_foi,646105
vicmap_foi_646107,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.105272731,-37.885491575,reserve,park,include,vicmap_foi,646107
vicmap_foi_646110,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.15443166,-37.895547026,reserve,park,include,vicmap_foi,646110
vicmap_foi_646113,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.150815762,-37.896276975,reserve,park,include,vicmap_foi,646113
vicmap_foi_646114,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.149742121,-37.896644325,reserve,park,include,vicmap_foi,646114
vicmap_foi_646115,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.152631619,-37.8986283,reserve,park,include,vicmap_foi,646115
vicmap_foi_646116,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.153400867,-37.897115838,reserve,park,include,vicmap_foi,646116
vicmap_foi_647898,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.159045183,-37.868870175,reserve,park,include,vicmap_foi,647898
vicmap_foi_647902,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.149627432,-37.870018209,reserve,park,include,vicmap_foi,647902
vicmap_foi_647917,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.146972485,-37.872708519,reserve,park,include,vicmap_foi,647917
vicmap_foi_647924,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.120706795,-37.873461098,reserve,park,include,vicmap_foi,647924
vicmap_foi_647983,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.152358233,-37.885703338,reserve,park,include,vicmap_foi,647983
vicmap_foi_647985,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.132110847,-37.88579146,reserve,park,include,vicmap_foi,647985
vicmap_foi_648034,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.185145899,-37.897950702,reserve,park,include,vicmap_foi,648034
vicmap_foi_648073,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.145539701,-37.911029127,reserve,park,include,vicmap_foi,648073
vicmap_foi_648081,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.165090189,-37.917602201,reserve,park,include,vicmap_foi,648081
vicmap_foi_648088,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.186276787,-37.922588511,reserve,park,include,vicmap_foi,648088
vicmap_foi_648091,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.185645081,-37.923584932,reserve,park,include,vicmap_foi,648091
vicmap_foi_648093,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.115095324,-37.924410687,reserve,park,include,vicmap_foi,648093
vicmap_foi_648094,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.18755327,-37.924086137,reserve,park,include,vicmap_foi,648094
vicmap_foi_648096,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.189885489,-37.924323044,reserve,park,include,vicmap_foi,648096
vicmap_foi_648097,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.18696318,-37.924468973,reserve,park,include,vicmap_foi,648097
vicmap_foi_648098,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.188915857,-37.924724502,reserve,park,include,vicmap_foi,648098
vicmap_foi_648099,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.189494132,-37.924816483,reserve,park,include,vicmap_foi,648099
vicmap_foi_648100,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.185711253,-37.925120291,reserve,park,include,vicmap_foi,648100
vicmap_foi_648102,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.191327689,-37.925103366,reserve,park,include,vicmap_foi,648102
vicmap_foi_648103,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.185588183,-37.925685232,reserve,park,include,vicmap_foi,648103
vicmap_foi_648104,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.189989347,-37.92553423,reserve,park,include,vicmap_foi,648104
vicmap_foi_648105,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.191781035,-37.925576394,reserve,park,include,vicmap_foi,648105
vicmap_foi_648107,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.187502599,-37.925661641,reserve,park,include,vicmap_foi,648107
vicmap_foi_648108,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.185627925,-37.92632087,reserve,park,include,vicmap_foi,648108
vicmap_foi_648109,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.194295463,-37.926416444,reserve,park,include,vicmap_foi,648109
vicmap_foi_648110,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.189385666,-37.92629398,reserve,park,include,vicmap_foi,648110
vicmap_foi_648113,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.189856947,-37.926746492,reserve,park,include,vicmap_foi,648113
vicmap_foi_648115,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.194354572,-37.927132453,reserve,park,include,vicmap_foi,648115
vicmap_foi_648116,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.184945495,-37.927086041,reserve,park,include,vicmap_foi,648116
vicmap_foi_648118,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.187206914,-37.927193682,reserve,park,include,vicmap_foi,648118
vicmap_foi_648119,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.187769168,-37.927496354,reserve,park,include,vicmap_foi,648119
