site_name,display_name,lga_code,timestamp_local,timestamp_utc,latitude,longitude,temperature_c,apparent_temperature_c,precipitation_probability_pct,weather_code,weather_description,wind_speed_kmh,wind_gusts_kmh,uv_index,pm2_5_ugm3,pm10_ugm3,air_quality_available
frankston,Frankston,22170,2026-08-28T13:00:00+10:00,2026-08-28T03:00:00+00:00,-38.129067332252696,145.16875000632388,13.3,11.4,31,51,light_drizzle,10.9,28.4,3.1,6.0,8.6,true
frankston,Frankston,22170,2026-08-28T14:00:00+10:00,2026-08-28T04:00:00+00:00,-38.129067332252696,145.16875000632388,13.4,12.0,37,53,moderate_drizzle,11.2,24.1,2.5,7.4,11.3,true
frankston,Frankston,22170,2026-08-28T15:00:00+10:00,2026-08-28T05:00:00+00:00,-38.129067332252696,145.16875000632388,14.0,13.0,42,51,light_drizzle,9.3,23.8,1.55,8.7,13.7,true
frankston,Frankston,22170,2026-08-28T16:00:00+10:00,2026-08-28T06:00:00+00:00,-38.129067332252696,145.16875000632388,14.4,13.4,41,3,overcast,9.3,22.0,0.65,10.0,15.7,true
frankston,Frankston,22170,2026-08-28T17:00:00+10:00,2026-08-28T07:00:00+00:00,-38.129067332252696,145.16875000632388,14.0,13.5,30,3,overcast,5.3,20.5,0.15,11.0,17.3,true
frankston,Frankston,22170,2026-08-28T18:00:00+10:00,2026-08-28T08:00:00+00:00,-38.129067332252696,145.16875000632388,13.0,12.7,13,3,overcast,3.9,9.7,0.0,13.9,20.7,true
frankston,Frankston,22170,2026-08-28T19:00:00+10:00,2026-08-28T09:00:00+00:00,-38.129067332252696,145.16875000632388,12.3,11.7,0,3,overcast,5.6,9.7,0.0,17.2,23.7,true
frankston,Frankston,22170,2026-08-28T20:00:00+10:00,2026-08-28T10:00:00+00:00,-38.129067332252696,145.16875000632388,11.9,11.1,0,2,partly_cloudy,6.0,10.8,0.0,20.1,27.0,true
frankston,Frankston,22170,2026-08-28T21:00:00+10:00,2026-08-28T11:00:00+00:00,-38.129067332252696,145.16875000632388,11.0,9.9,0,1,mainly_clear,6.0,10.8,0.0,21.8,28.8,true
frankston,Frankston,22170,2026-08-28T22:00:00+10:00,2026-08-28T12:00:00+00:00,-38.129067332252696,145.16875000632388,10.0,8.6,0,3,overcast,5.9,10.4,0.0,22.8,29.9,true
frankston,Frankston,22170,2026-08-28T23:00:00+10:00,2026-08-28T13:00:00+00:00,-38.129067332252696,145.16875000632388,10.3,9.3,0,3,overcast,3.7,10.4,0.0,23.4,30.6,true
frankston,Frankston,22170,2026-08-29T00:00:00+10:00,2026-08-28T14:00:00+00:00,-38.129067332252696,145.16875000632388,9.7,8.9,0,3,overcast,2.2,5.8,0.0,23.7,31.0,true
frankston,Frankston,22170,2026-08-29T01:00:00+10:00,2026-08-28T15:00:00+00:00,-38.129067332252696,145.16875000632388,9.9,8.9,0,3,overcast,3.6,5.8,0.0,23.3,30.3,true
frankston,Frankston,22170,2026-08-29T02:00:00+10:00,2026-08-28T16:00:00+00:00,-38.129067332252696,145.16875000632388,10.2,8.9,0,3,overcast,5.4,9.0,0.0,21.3,27.4,true
frankston,Frankston,22170,2026-08-29T03:00:00+10:00,2026-08-28T17:00:00+00:00,-38.129067332252696,145.16875000632388,9.9,8.2,0,0,clear_sky,7.5,13.0,0.0,17.9,23.1,true
frankston,Frankston,22170,2026-08-29T04:00:00+10:00,2026-08-28T18:00:00+00:00,-38.129067332252696,145.16875000632388,8.6,6.8,0,0,clear_sky,6.1,13.3,0.0,14.8,19.2,true
frankston,Frankston,22170,2026-08-29T05:00:00+10:00,2026-08-28T19:00:00+00:00,-38.129067332252696,145.16875000632388,8.5,6.6,0,0,clear_sky,6.9,11.2,0.0,12.3,16.1,true
frankston,Frankston,22170,2026-08-29T06:00:00+10:00,2026-08-28T20:00:00+00:00,-38.129067332252696,145.16875000632388,9.0,7.0,0,2,partly_cloudy,8.5,14.4,0.0,11.1,14.4,true
frankston,Frankston,22170,2026-08-29T07:00:00+10:00,2026-08-28T21:00:00+00:00,-38.129067332252696,145.16875000632388,9.2,7.1,0,3,overcast,10.3,17.6,0.05,12.4,15.3,true
frankston,Frankston,22170,2026-08-29T08:00:00+10:00,2026-08-28T22:00:00+00:00,-38.129067332252696,145.16875000632388,10.3,8.3,0,3,overcast,11.5,20.9,0.25,14.0,16.9,true
frankston,Frankston,22170,2026-08-29T09:00:00+10:00,2026-08-28T23:00:00+00:00,-38.129067332252696,145.16875000632388,11.0,8.9,0,2,partly_cloudy,11.7,25.2,0.7,12.3,16.1,true
frankston,Frankston,22170,2026-08-29T10:00:00+10:00,2026-08-29T00:00:00+00:00,-38.129067332252696,145.16875000632388,11.3,9.1,2,2,partly_cloudy,12.1,27.0,1.25,12.3,17.6,true
frankston,Frankston,22170,2026-08-29T11:00:00+10:00,2026-08-29T01:00:00+00:00,-38.129067332252696,145.16875000632388,11.7,9.3,11,3,overcast,13.2,30.2,1.5,11.9,17.9,true
frankston,Frankston,22170,2026-08-29T12:00:00+10:00,2026-08-29T02:00:00+00:00,-38.129067332252696,145.16875000632388,12.2,9.8,23,2,partly_cloudy,13.5,31.3,1.55,12.0,18.6,true
frankston,Frankston,22170,2026-08-29T13:00:00+10:00,2026-08-29T03:00:00+00:00,-38.129067332252696,145.16875000632388,12.6,10.0,29,3,overcast,14.4,33.5,1.6,11.8,18.5,true
frankston,Frankston,22170,2026-08-29T14:00:00+10:00,2026-08-29T04:00:00+00:00,-38.129067332252696,145.16875000632388,12.8,9.9,24,3,overcast,15.7,34.9,1.2,11.8,18.7,true
frankston,Frankston,22170,2026-08-29T15:00:00+10:00,2026-08-29T05:00:00+00:00,-38.129067332252696,145.16875000632388,12.9,10.0,13,3,overcast,15.6,34.9,0.7,12.8,20.3,true
frankston,Frankston,22170,2026-08-29T16:00:00+10:00,2026-08-29T06:00:00+00:00,-38.129067332252696,145.16875000632388,12.8,10.4,4,2,partly_cloudy,12.0,33.8,0.3,14.8,23.3,true
frankston,Frankston,22170,2026-08-29T17:00:00+10:00,2026-08-29T07:00:00+00:00,-38.129067332252696,145.16875000632388,12.6,10.9,1,1,mainly_clear,7.6,24.8,0.1,16.6,26.0,true
frankston,Frankston,22170,2026-08-29T18:00:00+10:00,2026-08-29T08:00:00+00:00,-38.129067332252696,145.16875000632388,10.9,9.7,0,0,clear_sky,5.1,14.4,0.0,16.3,24.9,true
frankston,Frankston,22170,2026-08-29T19:00:00+10:00,2026-08-29T09:00:00+00:00,-38.129067332252696,145.16875000632388,10.4,8.8,0,3,overcast,7.0,12.6,0.0,15.7,22.8,true
frankston,Frankston,22170,2026-08-29T20:00:00+10:00,2026-08-29T10:00:00+00:00,-38.129067332252696,145.16875000632388,10.7,9.3,0,3,overcast,6.4,12.6,0.0,16.1,23.0,true
frankston,Frankston,22170,2026-08-29T21:00:00+10:00,2026-08-29T11:00:00+00:00,-38.129067332252696,145.16875000632388,10.8,9.5,0,3,overcast,6.7,11.9,0.0,16.3,23.1,true
frankston,Frankston,22170,2026-08-29T22:00:00+10:00,2026-08-29T12:00:00+00:00,-38.129067332252696,145.16875000632388,10.9,9.4,0,3,overcast,7.6,13.3,0.0,15.3,21.4,true
frankston,Frankston,22170,2026-08-29T23:00:00+10:00,2026-08-29T13:00:00+00:00,-38.129067332252696,145.16875000632388,11.1,9.3,0,2,partly_cloudy,8.9,16.2,0.0,14.3,20.2,true
frankston,Frankston,22170,2026-08-30T00:00:00+10:00,2026-08-29T14:00:00+00:00,-38.129067332252696,145.16875000632388,10.8,9.2,0,3,overcast,8.2,15.8,0.0,12.9,18.2,true
frankston,Frankston,22170,2026-08-30T01:00:00+10:00,2026-08-29T15:00:00+00:00,-38.129067332252696,145.16875000632388,10.8,9.2,0,2,partly_cloudy,8.6,15.1,0.0,11.4,16.2,true
frankston,Frankston,22170,2026-08-30T02:00:00+10:00,2026-08-29T16:00:00+00:00,-38.129067332252696,145.16875000632388,10.4,8.7,0,0,clear_sky,9.3,16.2,0.0,10.5,15.0,true
frankston,Frankston,22170,2026-08-30T03:00:00+10:00,2026-08-29T17:00:00+00:00,-38.129067332252696,145.16875000632388,10.2,8.5,0,1,mainly_clear,9.7,16.9,0.0,9.8,14.2,true
frankston,Frankston,22170,2026-08-30T04:00:00+10:00,2026-08-29T18:00:00+00:00,-38.129067332252696,145.16875000632388,10.2,8.5,0,3,overcast,9.6,17.3,0.0,9.3,13.6,true
frankston,Frankston,22170,2026-08-30T05:00:00+10:00,2026-08-29T19:00:00+00:00,-38.129067332252696,145.16875000632388,10.3,8.7,0,3,overcast,8.9,16.9,0.0,9.0,13.3,true
frankston,Frankston,22170,2026-08-30T06:00:00+10:00,2026-08-29T20:00:00+00:00,-38.129067332252696,145.16875000632388,10.5,9.0,0,3,overcast,7.9,16.6,0.0,9.3,13.6,true
frankston,Frankston,22170,2026-08-30T07:00:00+10:00,2026-08-29T21:00:00+00:00,-38.129067332252696,145.16875000632388,10.8,9.4,0,3,overcast,7.8,17.3,0.0,10.9,15.2,true
frankston,Frankston,22170,2026-08-30T08:00:00+10:00,2026-08-29T22:00:00+00:00,-38.129067332252696,145.16875000632388,11.5,9.9,0,3,overcast,8.8,20.2,0.2,12.5,17.0,true
frankston,Frankston,22170,2026-08-30T09:00:00+10:00,2026-08-29T23:00:00+00:00,-38.129067332252696,145.16875000632388,12.3,10.5,0,3,overcast,10.7,24.5,0.55,12.6,17.5,true
frankston,Frankston,22170,2026-08-30T10:00:00+10:00,2026-08-30T00:00:00+00:00,-38.129067332252696,145.16875000632388,12.9,10.9,2,3,overcast,12.3,27.7,1.15,12.1,17.4,true
frankston,Frankston,22170,2026-08-30T11:00:00+10:00,2026-08-30T01:00:00+00:00,-38.129067332252696,145.16875000632388,13.3,11.3,8,51,light_drizzle,13.0,29.2,1.8,12.1,18.2,true
frankston,Frankston,22170,2026-08-30T12:00:00+10:00,2026-08-30T02:00:00+00:00,-38.129067332252696,145.16875000632388,13.6,11.6,16,51,light_drizzle,13.4,30.2,2.35,11.8,18.1,true
frankston,Frankston,22170,2026-08-30T13:00:00+10:00,2026-08-30T03:00:00+00:00,-38.129067332252696,145.16875000632388,13.8,11.8,20,51,light_drizzle,13.4,30.6,2.55,11.8,18.2,true
frankston,Frankston,22170,2026-08-30T14:00:00+10:00,2026-08-30T04:00:00+00:00,-38.129067332252696,145.16875000632388,14.0,11.9,17,3,overcast,12.7,31.3,2.25,10.2,15.7,true
frankston,Frankston,22170,2026-08-30T15:00:00+10:00,2026-08-30T05:00:00+00:00,-38.129067332252696,145.16875000632388,14.0,12.0,10,3,overcast,11.8,31.7,1.35,10.0,15.2,true
frankston,Frankston,22170,2026-08-30T16:00:00+10:00,2026-08-30T06:00:00+00:00,-38.129067332252696,145.16875000632388,13.8,11.9,4,3,overcast,10.4,31.3,0.55,10.0,15.1,true
frankston,Frankston,22170,2026-08-30T17:00:00+10:00,2026-08-30T07:00:00+00:00,-38.129067332252696,145.16875000632388,13.1,11.5,2,3,overcast,8.1,29.9,0.1,10.0,15.3,true
frankston,Frankston,22170,2026-08-30T18:00:00+10:00,2026-08-30T08:00:00+00:00,-38.129067332252696,145.16875000632388,12.2,11.1,1,2,partly_cloudy,5.2,27.0,0.0,11.4,16.5,true
frankston,Frankston,22170,2026-08-30T19:00:00+10:00,2026-08-30T09:00:00+00:00,-38.129067332252696,145.16875000632388,11.4,10.6,0,2,partly_cloudy,3.2,23.4,0.0,11.4,15.7,true
frankston,Frankston,22170,2026-08-30T20:00:00+10:00,2026-08-30T10:00:00+00:00,-38.129067332252696,145.16875000632388,11.0,10.4,0,2,partly_cloudy,2.2,17.3,0.0,11.5,15.7,true
frankston,Frankston,22170,2026-08-30T21:00:00+10:00,2026-08-30T11:00:00+00:00,-38.129067332252696,145.16875000632388,10.8,10.3,0,3,overcast,1.6,10.1,0.0,12.4,16.7,true
frankston,Frankston,22170,2026-08-30T22:00:00+10:00,2026-08-30T12:00:00+00:00,-38.129067332252696,145.16875000632388,10.7,10.2,0,3,overcast,1.3,4.7,0.0,13.6,18.2,true
frankston,Frankston,22170,2026-08-30T23:00:00+10:00,2026-08-30T13:00:00+00:00,-38.129067332252696,145.16875000632388,10.6,10.2,0,3,overcast,0.8,2.5,,,,false
frankston,Frankston,22170,2026-08-31T00:00:00+10:00,2026-08-30T14:00:00+00:00,-38.129067332252696,145.16875000632388,10.6,10.3,0,3,overcast,0.4,2.2,,,,false
frankston,Frankston,22170,2026-08-31T01:00:00+10:00,2026-08-30T15:00:00+00:00,-38.129067332252696,145.16875000632388,10.6,10.3,0,3,overcast,0.2,2.2,,,,false
frankston,Frankston,22170,2026-08-31T02:00:00+10:00,2026-08-30T16:00:00+00:00,-38.129067332252696,145.16875000632388,10.6,10.3,0,3,overcast,0.6,2.2,,,,false
frankston,Frankston,22170,2026-08-31T03:00:00+10:00,2026-08-30T17:00:00+00:00,-38.129067332252696,145.16875000632388,10.7,10.3,0,3,overcast,1.5,2.5,,,,false
frankston,Frankston,22170,2026-08-31T04:00:00+10:00,2026-08-30T18:00:00+00:00,-38.129067332252696,145.16875000632388,10.8,10.3,0,3,overcast,2.1,2.9,,,,false
frankston,Frankston,22170,2026-08-31T05:00:00+10:00,2026-08-30T19:00:00+00:00,-38.129067332252696,145.16875000632388,10.7,10.3,0,3,overcast,1.4,2.5,,,,false
frankston,Frankston,22170,2026-08-31T06:00:00+10:00,2026-08-30T20:00:00+00:00,-38.129067332252696,145.16875000632388,10.7,10.4,0,3,overcast,0.4,1.8,,,,false
frankston,Frankston,22170,2026-08-31T07:00:00+10:00,2026-08-30T21:00:00+00:00,-38.129067332252696,145.16875000632388,10.8,10.5,0,3,overcast,0.7,2.9,,,,false
frankston,Frankston,22170,2026-08-31T08:00:00+10:00,2026-08-30T22:00:00+00:00,-38.129067332252696,145.16875000632388,11.2,10.6,0,3,overcast,2.6,7.2,,,,false
frankston,Frankston,22170,2026-08-31T09:00:00+10:00,2026-08-30T23:00:00+00:00,-38.129067332252696,145.16875000632388,11.8,10.7,0,3,overcast,5.3,13.0,,,,false
frankston,Frankston,22170,2026-08-31T10:00:00+10:00,2026-08-31T00:00:00+00:00,-38.129067332252696,145.16875000632388,12.3,11.0,0,3,overcast,7.0,17.6,,,,false
frankston,Frankston,22170,2026-08-31T11:00:00+10:00,2026-08-31T01:00:00+00:00,-38.129067332252696,145.16875000632388,12.9,11.6,0,2,partly_cloudy,6.9,20.2,,,,false
frankston,Frankston,22170,2026-08-31T12:00:00+10:00,2026-08-31T02:00:00+00:00,-38.129067332252696,145.16875000632388,13.4,12.2,0,1,mainly_clear,6.8,21.2,,,,false
frankston,Frankston,22170,2026-08-31T13:00:00+10:00,2026-08-31T03:00:00+00:00,-38.129067332252696,145.16875000632388,13.8,12.6,0,0,clear_sky,7.1,22.0,,,,false
frankston,Frankston,22170,2026-08-31T14:00:00+10:00,2026-08-31T04:00:00+00:00,-38.129067332252696,145.16875000632388,14.3,13.4,0,0,clear_sky,7.4,22.3,,,,false
frankston,Frankston,22170,2026-08-31T15:00:00+10:00,2026-08-31T05:00:00+00:00,-38.129067332252696,145.16875000632388,14.7,13.3,0,0,clear_sky,7.7,22.3,,,,false
frankston,Frankston,22170,2026-08-31T16:00:00+10:00,2026-08-31T06:00:00+00:00,-38.129067332252696,145.16875000632388,14.7,13.2,0,0,clear_sky,7.5,22.0,,,,false
frankston,Frankston,22170,2026-08-31T17:00:00+10:00,2026-08-31T07:00:00+00:00,-38.129067332252696,145.16875000632388,13.8,12.5,0,0,clear_sky,6.0,20.9,,,,false
frankston,Frankston,22170,2026-08-31T18:00:00+10:00,2026-08-31T08:00:00+00:00,-38.129067332252696,145.16875000632388,12.4,11.4,0,0,clear_sky,4.2,19.1,,,,false
frankston,Frankston,22170,2026-08-31T19:00:00+10:00,2026-08-31T09:00:00+00:00,-38.129067332252696,145.16875000632388,11.4,10.7,0,0,clear_sky,2.7,18.0,,,,false
frankston,Frankston,22170,2026-08-31T20:00:00+10:00,2026-08-31T10:00:00+00:00,-38.129067332252696,145.16875000632388,11.1,10.5,0,0,clear_sky,2.4,18.0,,,,false
frankston,Frankston,22170,2026-08-31T21:00:00+10:00,2026-08-31T11:00:00+00:00,-38.129067332252696,145.16875000632388,11.2,9.8,0,0,clear_sky,8.1,18.7,,,,false
frankston,Frankston,22170,2026-08-31T22:00:00+10:00,2026-08-31T12:00:00+00:00,-38.129067332252696,145.16875000632388,11.4,9.3,0,0,clear_sky,12.7,20.2,,,,false
frankston,Frankston,22170,2026-08-31T23:00:00+10:00,2026-08-31T13:00:00+00:00,-38.129067332252696,145.16875000632388,11.5,9.3,0,0,clear_sky,14.7,22.7,,,,false
frankston,Frankston,22170,2026-09-01T00:00:00+10:00,2026-08-31T14:00:00+00:00,-38.129067332252696,145.16875000632388,11.8,9.5,0,0,clear_sky,15.3,25.9,,,,false
frankston,Frankston,22170,2026-09-01T01:00:00+10:00,2026-08-31T15:00:00+00:00,-38.129067332252696,145.16875000632388,12.0,9.6,0,0,clear_sky,16.2,29.5,,,,false
frankston,Frankston,22170,2026-09-01T02:00:00+10:00,2026-08-31T16:00:00+00:00,-38.129067332252696,145.16875000632388,12.2,9.7,0,0,clear_sky,17.9,33.1,,,,false
frankston,Frankston,22170,2026-09-01T03:00:00+10:00,2026-08-31T17:00:00+00:00,-38.129067332252696,145.16875000632388,12.4,9.6,0,1,mainly_clear,20.2,37.4,,,,false
frankston,Frankston,22170,2026-09-01T04:00:00+10:00,2026-08-31T18:00:00+00:00,-38.129067332252696,145.16875000632388,12.6,9.6,0,1,mainly_clear,22.3,41.8,,,,false
frankston,Frankston,22170,2026-09-01T05:00:00+10:00,2026-08-31T19:00:00+00:00,-38.129067332252696,145.16875000632388,12.7,9.3,0,1,mainly_clear,24.6,47.2,,,,false
frankston,Frankston,22170,2026-09-01T06:00:00+10:00,2026-08-31T20:00:00+00:00,-38.129067332252696,145.16875000632388,12.8,8.9,0,1,mainly_clear,27.2,52.9,,,,false
frankston,Frankston,22170,2026-09-01T07:00:00+10:00,2026-08-31T21:00:00+00:00,-38.129067332252696,145.16875000632388,13.0,8.9,0,1,mainly_clear,28.7,56.9,,,,false
frankston,Frankston,22170,2026-09-01T08:00:00+10:00,2026-08-31T22:00:00+00:00,-38.129067332252696,145.16875000632388,14.3,10.8,0,1,mainly_clear,25.5,52.6,,,,false
frankston,Frankston,22170,2026-09-01T09:00:00+10:00,2026-08-31T23:00:00+00:00,-38.129067332252696,145.16875000632388,14.8,11.1,0,1,mainly_clear,26.1,54.7,,,,false
frankston,Frankston,22170,2026-09-01T10:00:00+10:00,2026-09-01T00:00:00+00:00,-38.129067332252696,145.16875000632388,15.3,11.5,0,1,mainly_clear,26.7,56.9,,,,false
frankston,Frankston,22170,2026-09-01T11:00:00+10:00,2026-09-01T01:00:00+00:00,-38.129067332252696,145.16875000632388,15.8,11.9,5,1,mainly_clear,27.6,58.7,,,,false
frankston,Frankston,22170,2026-09-01T12:00:00+10:00,2026-09-01T02:00:00+00:00,-38.129067332252696,145.16875000632388,16.5,12.6,12,2,partly_cloudy,28.8,60.8,,,,false
frankston,Frankston,22170,2026-09-01T13:00:00+10:00,2026-09-01T03:00:00+00:00,-38.129067332252696,145.16875000632388,17.1,13.0,20,2,partly_cloudy,30.0,62.3,,,,false
frankston,Frankston,22170,2026-09-01T14:00:00+10:00,2026-09-01T04:00:00+00:00,-38.129067332252696,145.16875000632388,17.7,13.3,28,3,overcast,30.9,63.7,,,,false
frankston,Frankston,22170,2026-09-01T15:00:00+10:00,2026-09-01T05:00:00+00:00,-38.129067332252696,145.16875000632388,18.0,13.6,36,3,overcast,30.9,64.8,,,,false
frankston,Frankston,22170,2026-09-01T16:00:00+10:00,2026-09-01T06:00:00+00:00,-38.129067332252696,145.16875000632388,18.0,13.7,43,3,overcast,30.0,65.2,,,,false
frankston,Frankston,22170,2026-09-01T17:00:00+10:00,2026-09-01T07:00:00+00:00,-38.129067332252696,145.16875000632388,17.5,13.6,50,80,slight_rain_showers,27.2,64.8,,,,false
frankston,Frankston,22170,2026-09-01T18:00:00+10:00,2026-09-01T08:00:00+00:00,-38.129067332252696,145.16875000632388,16.6,13.3,56,80,slight_rain_showers,23.8,64.1,,,,false
frankston,Frankston,22170,2026-09-01T19:00:00+10:00,2026-09-01T09:00:00+00:00,-38.129067332252696,145.16875000632388,15.5,12.7,61,80,slight_rain_showers,20.8,63.0,,,,false
frankston,Frankston,22170,2026-09-01T20:00:00+10:00,2026-09-01T10:00:00+00:00,-38.129067332252696,145.16875000632388,14.3,11.7,65,80,slight_rain_showers,20.1,61.6,,,,false
frankston,Frankston,22170,2026-09-01T21:00:00+10:00,2026-09-01T11:00:00+00:00,-38.129067332252696,145.16875000632388,13.2,10.5,69,80,slight_rain_showers,20.9,60.1,,,,false
frankston,Frankston,22170,2026-09-01T22:00:00+10:00,2026-09-01T12:00:00+00:00,-38.129067332252696,145.16875000632388,12.4,9.5,69,80,slight_rain_showers,21.8,58.3,,,,false
frankston,Frankston,22170,2026-09-01T23:00:00+10:00,2026-09-01T13:00:00+00:00,-38.129067332252696,145.16875000632388,11.8,8.8,65,1,mainly_clear,21.5,56.5,,,,false
glen_eira,Glen Eira,22310,2026-08-26T00:00:00+10:00,2026-08-25T14:00:00+00:00,-37.89947547268133,145.04104488479757,12.0,9.3,74,53,moderate_drizzle,19.3,37.4,0.0,3.8,5.5,true
glen_eira,Glen Eira,22310,2026-08-26T01:00:00+10:00,2026-08-25T15:00:00+00:00,-37.89947547268133,145.04104488479757,11.8,9.3,100,51,light_drizzle,17.6,38.9,0.0,3.9,6.0,true
glen_eira,Glen Eira,22310,2026-08-26T02:00:00+10:00,2026-08-25T16:00:00+00:00,-37.89947547268133,145.04104488479757,11.8,9.2,89,51,light_drizzle,17.3,33.8,0.0,4.4,7.0,true
glen_eira,Glen Eira,22310,2026-08-26T03:00:00+10:00,2026-08-25T17:00:00+00:00,-37.89947547268133,145.04104488479757,11.7,9.1,62,51,light_drizzle,16.4,33.8,0.0,4.9,7.8,true
glen_eira,Glen Eira,22310,2026-08-26T04:00:00+10:00,2026-08-25T18:00:00+00:00,-37.89947547268133,145.04104488479757,11.2,8.7,37,1,mainly_clear,14.0,32.0,0.0,5.1,8.1,true
glen_eira,Glen Eira,22310,2026-08-26T05:00:00+10:00,2026-08-25T19:00:00+00:00,-37.89947547268133,145.04104488479757,10.6,8.2,22,2,partly_cloudy,13.1,27.0,0.0,5.3,8.4,true
glen_eira,Glen Eira,22310,2026-08-26T06:00:00+10:00,2026-08-25T20:00:00+00:00,-37.89947547268133,145.04104488479757,10.0,8.0,10,1,mainly_clear,11.1,25.2,0.0,5.4,8.4,true
glen_eira,Glen Eira,22310,2026-08-26T07:00:00+10:00,2026-08-25T21:00:00+00:00,-37.89947547268133,145.04104488479757,9.6,7.6,2,1,mainly_clear,10.4,21.2,0.05,5.9,8.7,true
glen_eira,Glen Eira,22310,2026-08-26T08:00:00+10:00,2026-08-25T22:00:00+00:00,-37.89947547268133,145.04104488479757,10.0,8.1,0,1,mainly_clear,9.9,21.6,0.35,6.5,9.5,true
glen_eira,Glen Eira,22310,2026-08-26T09:00:00+10:00,2026-08-25T23:00:00+00:00,-37.89947547268133,145.04104488479757,11.0,9.1,0,0,clear_sky,10.3,24.1,1.0,6.5,9.9,true
glen_eira,Glen Eira,22310,2026-08-26T10:00:00+10:00,2026-08-26T00:00:00+00:00,-37.89947547268133,145.04104488479757,12.5,10.2,0,0,clear_sky,13.2,29.5,1.9,7.9,12.5,true
glen_eira,Glen Eira,22310,2026-08-26T11:00:00+10:00,2026-08-26T01:00:00+00:00,-37.89947547268133,145.04104488479757,13.3,10.8,3,51,light_drizzle,14.1,34.6,2.8,7.3,11.7,true
glen_eira,Glen Eira,22310,2026-08-26T12:00:00+10:00,2026-08-26T02:00:00+00:00,-37.89947547268133,145.04104488479757,13.7,11.1,6,1,mainly_clear,16.0,38.9,2.95,8.0,12.9,true
glen_eira,Glen Eira,22310,2026-08-26T13:00:00+10:00,2026-08-26T03:00:00+00:00,-37.89947547268133,145.04104488479757,13.9,10.9,8,1,mainly_clear,16.5,40.7,2.65,7.3,11.9,true
glen_eira,Glen Eira,22310,2026-08-26T14:00:00+10:00,2026-08-26T04:00:00+00:00,-37.89947547268133,145.04104488479757,13.9,11.1,6,1,mainly_clear,16.5,40.3,2.0,7.1,11.5,true
glen_eira,Glen Eira,22310,2026-08-26T15:00:00+10:00,2026-08-26T05:00:00+00:00,-37.89947547268133,145.04104488479757,13.6,10.7,3,0,clear_sky,15.5,39.6,1.15,7.0,11.3,true
glen_eira,Glen Eira,22310,2026-08-26T16:00:00+10:00,2026-08-26T06:00:00+00:00,-37.89947547268133,145.04104488479757,13.3,10.5,0,1,mainly_clear,14.8,37.1,0.5,7.2,11.5,true
glen_eira,Glen Eira,22310,2026-08-26T17:00:00+10:00,2026-08-26T07:00:00+00:00,-37.89947547268133,145.04104488479757,12.9,10.2,0,1,mainly_clear,13.7,34.2,0.1,7.6,11.8,true
glen_eira,Glen Eira,22310,2026-08-26T18:00:00+10:00,2026-08-26T08:00:00+00:00,-37.89947547268133,145.04104488479757,12.1,9.7,0,2,partly_cloudy,12.1,28.8,0.0,9.2,13.4,true
glen_eira,Glen Eira,22310,2026-08-26T19:00:00+10:00,2026-08-26T09:00:00+00:00,-37.89947547268133,145.04104488479757,12.1,9.7,0,3,overcast,12.2,24.5,0.0,11.3,15.5,true
glen_eira,Glen Eira,22310,2026-08-26T20:00:00+10:00,2026-08-26T10:00:00+00:00,-37.89947547268133,145.04104488479757,11.8,9.6,0,3,overcast,11.0,23.4,0.0,12.5,16.8,true
glen_eira,Glen Eira,22310,2026-08-26T21:00:00+10:00,2026-08-26T11:00:00+00:00,-37.89947547268133,145.04104488479757,11.6,9.6,0,3,overcast,9.7,20.9,0.0,12.4,16.3,true
glen_eira,Glen Eira,22310,2026-08-26T22:00:00+10:00,2026-08-26T12:00:00+00:00,-37.89947547268133,145.04104488479757,11.5,9.7,0,3,overcast,8.2,18.4,0.0,12.8,16.7,true
glen_eira,Glen Eira,22310,2026-08-26T23:00:00+10:00,2026-08-26T13:00:00+00:00,-37.89947547268133,145.04104488479757,11.1,9.8,0,2,partly_cloudy,5.2,15.1,0.0,13.3,17.2,true
glen_eira,Glen Eira,22310,2026-08-27T00:00:00+10:00,2026-08-26T14:00:00+00:00,-37.89947547268133,145.04104488479757,10.3,9.5,0,3,overcast,1.8,9.7,0.0,13.6,17.6,true
glen_eira,Glen Eira,22310,2026-08-27T01:00:00+10:00,2026-08-26T15:00:00+00:00,-37.89947547268133,145.04104488479757,9.9,8.9,0,1,mainly_clear,2.4,4.3,0.0,13.6,17.6,true
glen_eira,Glen Eira,22310,2026-08-27T02:00:00+10:00,2026-08-26T16:00:00+00:00,-37.89947547268133,145.04104488479757,9.1,7.8,0,1,mainly_clear,4.5,8.3,0.0,13.6,17.7,true
glen_eira,Glen Eira,22310,2026-08-27T03:00:00+10:00,2026-08-26T17:00:00+00:00,-37.89947547268133,145.04104488479757,8.4,6.9,0,1,mainly_clear,4.7,9.4,0.0,13.5,17.7,true
glen_eira,Glen Eira,22310,2026-08-27T04:00:00+10:00,2026-08-26T18:00:00+00:00,-37.89947547268133,145.04104488479757,7.9,6.3,0,0,clear_sky,4.8,9.0,0.0,13.2,17.5,true
glen_eira,Glen Eira,22310,2026-08-27T05:00:00+10:00,2026-08-26T19:00:00+00:00,-37.89947547268133,145.04104488479757,7.7,6.0,0,0,clear_sky,4.6,10.1,0.0,13.0,17.2,true
